"site","year","specie","count","prop"
"Ewing",2001,"Anopheles.barberi",0,0
"Ewing",2001,"Anopheles.punctipennis",58,0.0131132715351571
"Ewing",2001,"Anopheles.quadrimaculatus",26,0.00587836310196699
"Ewing",2001,"Anopheles.walkeri",1,0.000226090888537192
"Ewing",2001,"Coquilletidia.perturbans",3,0.000678272665611576
"Ewing",2001,"Culex.erraticus",0,0
"Ewing",2001,"Culex.pipiens.group",261,0.0590097219082071
"Ewing",2001,"Culex.salinarius",0,0
"Ewing",2001,"Culex.tarsalis",11,0.00248699977390911
"Ewing",2001,"Culex.territans",3,0.000678272665611576
"Ewing",2001,"Culiseta.impatiens",0,0
"Ewing",2001,"Culiseta.inornata",12,0.0027130906624463
"Ewing",2001,"Culiseta.minnesotae",0,0
"Ewing",2001,"Orthopodomyia.alba",0,0
"Ewing",2001,"Orthopodomyia.signifera",0,0
"Ewing",2001,"Psorophora.ciliata",0,0
"Ewing",2001,"Psorophora.columbiae",0,0
"Ewing",2001,"Psorophora.cyanescens",0,0
"Ewing",2001,"Psorophora.ferox",0,0
"Ewing",2001,"Psorophora.horrida",2,0.000452181777074384
"Ewing",2001,"Psorophora.signipennis",0,0
"Ewing",2001,"Uranotaenia.sapphirina",18,0.00406963599366946
"Ewing",2002,"Aedes.albopictus",0,0
"Ewing",2002,"Aedes.atropalpus",0,0
"Ewing",2002,"Aedes.canadensis",0,0
"Ewing",2002,"Aedes.dorsalis",0,0
"Ewing",2002,"Aedes.hendersoni",0,0
"Ewing",2002,"Aedes.japonicus",0,0
"Ewing",2002,"Aedes.nigromaculis",0,0
"Ewing",2002,"Aedes.sollicitans",0,0
"Ewing",2002,"Aedes.stimulans",0,0
"Ewing",2002,"Aedes.sticticus",0,0
"Ewing",2002,"Aedes.triseriatus",80,0.0324807145757207
"Ewing",2002,"Aedes.trivittatus",4,0.00162403572878603
"Ewing",2002,"Aedes.vexans",2288,0.928948436865611
"Ewing",2002,"Aedes.vexans.nipponii",0,0
"Ewing",2002,"Anopheles.barberi",0,0
"Ewing",2002,"Anopheles.punctipennis",9,0.00365408038976857
"Ewing",2002,"Anopheles.quadrimaculatus",1,0.000406008932196508
"Ewing",2002,"Anopheles.walkeri",0,0
"Ewing",2002,"Coquilletidia.perturbans",2,0.000812017864393017
"Ewing",2002,"Culex.erraticus",0,0
"Ewing",2002,"Culex.pipiens.group",58,0.0235485180673975
"Ewing",2002,"Culex.salinarius",0,0
"Ewing",2002,"Culex.tarsalis",5,0.00203004466098254
"Ewing",2002,"Culex.territans",0,0
"Ewing",2002,"Culiseta.impatiens",0,0
"Ewing",2002,"Culiseta.inornata",1,0.000406008932196508
"Ewing",2002,"Culiseta.minnesotae",0,0
"Ewing",2002,"Orthopodomyia.alba",0,0
"Ewing",2002,"Orthopodomyia.signifera",1,0.000406008932196508
"Ewing",2002,"Psorophora.ciliata",3,0.00121802679658952
"Ewing",2002,"Psorophora.columbiae",0,0
"Ewing",2002,"Psorophora.cyanescens",0,0
"Ewing",2002,"Psorophora.ferox",0,0
"Ewing",2002,"Psorophora.horrida",0,0
"Ewing",2002,"Psorophora.signipennis",0,0
"Ewing",2002,"Uranotaenia.sapphirina",11,0.00446609825416159
"Ewing",2003,"Aedes.albopictus",0,0
"Ewing",2003,"Aedes.atropalpus",0,0
"Ewing",2003,"Aedes.canadensis",0,0
"Ewing",2003,"Aedes.dorsalis",0,0
"Ewing",2003,"Aedes.hendersoni",0,0
"Ewing",2003,"Aedes.japonicus",0,0
"Ewing",2003,"Aedes.nigromaculis",0,0
"Ewing",2003,"Aedes.sollicitans",0,0
"Ewing",2003,"Aedes.stimulans",0,0
"Ewing",2003,"Aedes.sticticus",0,0
"Ewing",2003,"Aedes.triseriatus",0,0
"Ewing",2003,"Aedes.trivittatus",39,0.00348556618107069
"Ewing",2003,"Aedes.vexans",10948,0.97846098847082
"Ewing",2003,"Aedes.vexans.nipponii",0,0
"Ewing",2003,"Anopheles.barberi",0,0
"Ewing",2003,"Anopheles.punctipennis",15,0.00134060237733488
"Ewing",2003,"Anopheles.quadrimaculatus",0,0
"Ewing",2003,"Anopheles.walkeri",0,0
"Ewing",2003,"Coquilletidia.perturbans",0,0
"Ewing",2003,"Culex.erraticus",0,0
"Ewing",2003,"Culex.pipiens.group",164,0.0146572526588614
"Ewing",2003,"Culex.salinarius",0,0
"Ewing",2003,"Culex.tarsalis",5,0.000446867459111628
"Ewing",2003,"Culex.territans",0,0
"Ewing",2003,"Culiseta.impatiens",0,0
"Ewing",2003,"Culiseta.inornata",4,0.000357493967289302
"Ewing",2003,"Culiseta.minnesotae",0,0
"Ewing",2003,"Orthopodomyia.alba",0,0
"Ewing",2003,"Orthopodomyia.signifera",0,0
"Ewing",2003,"Psorophora.ciliata",1,8.93734918223255e-05
"Ewing",2003,"Psorophora.columbiae",0,0
"Ewing",2003,"Psorophora.cyanescens",0,0
"Ewing",2003,"Psorophora.ferox",0,0
"Ewing",2003,"Psorophora.horrida",0,0
"Ewing",2003,"Psorophora.signipennis",0,0
"Ewing",2003,"Uranotaenia.sapphirina",13,0.00116185539369023
"Ewing",2004,"Aedes.albopictus",0,0
"Ewing",2004,"Aedes.atropalpus",0,0
"Ewing",2004,"Aedes.canadensis",0,0
"Ewing",2004,"Aedes.dorsalis",0,0
"Ewing",2004,"Aedes.hendersoni",0,0
"Ewing",2004,"Aedes.japonicus",0,0
"Ewing",2004,"Aedes.nigromaculis",0,0
"Ewing",2004,"Aedes.sollicitans",0,0
"Ewing",2004,"Aedes.stimulans",0,0
"Ewing",2004,"Aedes.sticticus",0,0
"Ewing",2004,"Aedes.triseriatus",0,0
"Ewing",2004,"Aedes.trivittatus",22,0.0229405630865485
"Ewing",2004,"Aedes.vexans",912,0.950990615224192
"Ewing",2004,"Aedes.vexans.nipponii",0,0
"Ewing",2004,"Anopheles.barberi",0,0
"Ewing",2004,"Anopheles.punctipennis",1,0.00104275286757039
"Ewing",2004,"Anopheles.quadrimaculatus",0,0
"Ewing",2004,"Anopheles.walkeri",0,0
"Ewing",2004,"Coquilletidia.perturbans",0,0
"Ewing",2004,"Culex.erraticus",0,0
"Ewing",2004,"Culex.pipiens.group",18,0.0187695516162669
"Ewing",2004,"Culex.salinarius",0,0
"Ewing",2004,"Culex.tarsalis",5,0.00521376433785193
"Ewing",2004,"Culex.territans",0,0
"Ewing",2004,"Culiseta.impatiens",0,0
"Ewing",2004,"Culiseta.inornata",1,0.00104275286757039
"Ewing",2004,"Culiseta.minnesotae",0,0
"Ewing",2004,"Orthopodomyia.alba",0,0
"Ewing",2004,"Orthopodomyia.signifera",0,0
"Ewing",2004,"Psorophora.ciliata",0,0
"Ewing",2004,"Psorophora.columbiae",0,0
"Ewing",2004,"Psorophora.cyanescens",0,0
"Ewing",2004,"Psorophora.ferox",0,0
"Ewing",2004,"Psorophora.horrida",0,0
"Ewing",2004,"Psorophora.signipennis",0,0
"Ewing",2004,"Uranotaenia.sapphirina",0,0
"Ewing",2005,"Aedes.albopictus",0,0
"Ewing",2005,"Aedes.atropalpus",0,0
"Ewing",2005,"Aedes.canadensis",1,0.000230149597238205
"Ewing",2005,"Aedes.dorsalis",2,0.00046029919447641
"Ewing",2005,"Aedes.hendersoni",0,0
"Ewing",2005,"Aedes.japonicus",0,0
"Ewing",2005,"Aedes.nigromaculis",0,0
"Ewing",2005,"Aedes.sollicitans",4,0.000920598388952819
"Ewing",2005,"Aedes.stimulans",0,0
"Ewing",2005,"Aedes.sticticus",0,0
"Ewing",2005,"Aedes.triseriatus",14,0.00322209436133487
"Ewing",2005,"Aedes.trivittatus",188,0.0432681242807825
"Ewing",2005,"Aedes.vexans",3828,0.881012658227848
"Ewing",2005,"Aedes.vexans.nipponii",0,0
"Ewing",2005,"Anopheles.barberi",0,0
"Ewing",2005,"Anopheles.punctipennis",12,0.00276179516685846
"Ewing",2005,"Anopheles.quadrimaculatus",5,0.00115074798619102
"Ewing",2005,"Anopheles.walkeri",1,0.000230149597238205
"Ewing",2005,"Coquilletidia.perturbans",0,0
"Ewing",2005,"Culex.erraticus",0,0
"Ewing",2005,"Culex.pipiens.group",246,0.0566168009205984
"Ewing",2005,"Culex.salinarius",0,0
"Ewing",2005,"Culex.tarsalis",20,0.0046029919447641
"Ewing",2005,"Culex.territans",3,0.000690448791714615
"Ewing",2005,"Culiseta.impatiens",0,0
"Ewing",2005,"Culiseta.inornata",13,0.00299194476409666
"Ewing",2005,"Culiseta.minnesotae",0,0
"Ewing",2005,"Orthopodomyia.alba",0,0
"Ewing",2005,"Orthopodomyia.signifera",2,0.00046029919447641
"Ewing",2005,"Psorophora.ciliata",0,0
"Ewing",2005,"Psorophora.columbiae",0,0
"Ewing",2005,"Psorophora.cyanescens",0,0
"Ewing",2005,"Psorophora.ferox",0,0
"Ewing",2005,"Psorophora.horrida",0,0
"Ewing",2005,"Psorophora.signipennis",0,0
"Ewing",2005,"Uranotaenia.sapphirina",6,0.00138089758342923
"Ewing",2006,"Aedes.albopictus",0,0
"Ewing",2006,"Aedes.atropalpus",0,0
"Ewing",2006,"Aedes.canadensis",2,0.00180831826401447
"Ewing",2006,"Aedes.dorsalis",0,0
"Ewing",2006,"Aedes.hendersoni",0,0
"Ewing",2006,"Aedes.japonicus",0,0
"Ewing",2006,"Aedes.nigromaculis",0,0
"Ewing",2006,"Aedes.sollicitans",2,0.00180831826401447
"Ewing",2006,"Aedes.stimulans",0,0
"Ewing",2006,"Aedes.sticticus",0,0
"Ewing",2006,"Aedes.triseriatus",10,0.00904159132007233
"Ewing",2006,"Aedes.trivittatus",9,0.0081374321880651
"Ewing",2006,"Aedes.vexans",930,0.840867992766727
"Ewing",2006,"Aedes.vexans.nipponii",0,0
"Ewing",2006,"Anopheles.barberi",0,0
"Ewing",2006,"Anopheles.punctipennis",24,0.0216998191681736
"Ewing",2006,"Anopheles.quadrimaculatus",3,0.0027124773960217
"Ewing",2006,"Anopheles.walkeri",0,0
"Ewing",2006,"Coquilletidia.perturbans",3,0.0027124773960217
"Ewing",2006,"Culex.erraticus",0,0
"Ewing",2006,"Culex.pipiens.group",115,0.103978300180832
"Ewing",2006,"Culex.salinarius",0,0
"Ewing",2006,"Culex.tarsalis",2,0.00180831826401447
"Ewing",2006,"Culex.territans",0,0
"Ewing",2006,"Culiseta.impatiens",0,0
"Ewing",2006,"Culiseta.inornata",3,0.0027124773960217
"Ewing",2006,"Culiseta.minnesotae",0,0
"Ewing",2006,"Orthopodomyia.alba",0,0
"Ewing",2006,"Orthopodomyia.signifera",0,0
"Ewing",2006,"Psorophora.ciliata",0,0
"Ewing",2006,"Psorophora.columbiae",0,0
"Ewing",2006,"Psorophora.cyanescens",0,0
"Ewing",2006,"Psorophora.ferox",0,0
"Ewing",2006,"Psorophora.horrida",0,0
"Ewing",2006,"Psorophora.signipennis",0,0
"Ewing",2006,"Uranotaenia.sapphirina",3,0.0027124773960217
"Ewing",2007,"Aedes.albopictus",0,0
"Ewing",2007,"Aedes.atropalpus",0,0
"Ewing",2007,"Aedes.canadensis",1,8.96860986547085e-05
"Ewing",2007,"Aedes.dorsalis",0,0
"Ewing",2007,"Aedes.hendersoni",0,0
"Ewing",2007,"Aedes.japonicus",3,0.000269058295964126
"Ewing",2007,"Aedes.nigromaculis",0,0
"Ewing",2007,"Aedes.sollicitans",8,0.000717488789237668
"Ewing",2007,"Aedes.stimulans",0,0
"Ewing",2007,"Aedes.sticticus",0,0
"Ewing",2007,"Aedes.triseriatus",31,0.00278026905829596
"Ewing",2007,"Aedes.trivittatus",19,0.00170403587443946
"Ewing",2007,"Aedes.vexans",10423,0.934798206278027
"Ewing",2007,"Aedes.vexans.nipponii",0,0
"Ewing",2007,"Anopheles.barberi",0,0
"Ewing",2007,"Anopheles.punctipennis",46,0.00412556053811659
"Ewing",2007,"Anopheles.quadrimaculatus",30,0.00269058295964126
"Ewing",2007,"Anopheles.walkeri",1,8.96860986547085e-05
"Ewing",2007,"Coquilletidia.perturbans",1,8.96860986547085e-05
"Ewing",2007,"Culex.erraticus",11,0.000986547085201794
"Ewing",2007,"Culex.pipiens.group",403,0.0361434977578475
"Ewing",2007,"Culex.salinarius",0,0
"Ewing",2007,"Culex.tarsalis",21,0.00188340807174888
"Ewing",2007,"Culex.territans",5,0.000448430493273543
"Ewing",2007,"Culiseta.impatiens",0,0
"Ewing",2007,"Culiseta.inornata",103,0.00923766816143498
"Ewing",2007,"Culiseta.minnesotae",0,0
"Ewing",2007,"Orthopodomyia.alba",0,0
"Ewing",2007,"Orthopodomyia.signifera",8,0.000717488789237668
"Ewing",2007,"Psorophora.ciliata",2,0.000179372197309417
"Ewing",2007,"Psorophora.columbiae",1,8.96860986547085e-05
"Ewing",2007,"Psorophora.cyanescens",0,0
"Ewing",2007,"Psorophora.ferox",0,0
"Ewing",2007,"Psorophora.horrida",0,0
"Ewing",2007,"Psorophora.signipennis",0,0
"Ewing",2007,"Uranotaenia.sapphirina",33,0.00295964125560538
"Ewing",2008,"Aedes.albopictus",0,0
"Ewing",2008,"Aedes.atropalpus",0,0
"Ewing",2008,"Aedes.canadensis",0,0
"Ewing",2008,"Aedes.dorsalis",0,0
"Ewing",2008,"Aedes.hendersoni",3,0.00081190798376184
"Ewing",2008,"Aedes.japonicus",3,0.00081190798376184
"Ewing",2008,"Aedes.nigromaculis",0,0
"Ewing",2008,"Aedes.sollicitans",7,0.00189445196211096
"Ewing",2008,"Aedes.stimulans",0,0
"Ewing",2008,"Aedes.sticticus",0,0
"Ewing",2008,"Aedes.triseriatus",13,0.00351826792963464
"Ewing",2008,"Aedes.trivittatus",79,0.0213802435723951
"Ewing",2008,"Aedes.vexans",3071,0.831123139377537
"Ewing",2008,"Aedes.vexans.nipponii",0,0
"Ewing",2008,"Anopheles.barberi",0,0
"Ewing",2008,"Anopheles.punctipennis",22,0.00595399188092016
"Ewing",2008,"Anopheles.quadrimaculatus",7,0.00189445196211096
"Ewing",2008,"Anopheles.walkeri",0,0
"Ewing",2008,"Coquilletidia.perturbans",0,0
"Ewing",2008,"Culex.erraticus",0,0
"Ewing",2008,"Culex.pipiens.group",426,0.115290933694181
"Ewing",2008,"Culex.salinarius",0,0
"Ewing",2008,"Culex.tarsalis",13,0.00351826792963464
"Ewing",2008,"Culex.territans",8,0.00216508795669824
"Ewing",2008,"Culiseta.impatiens",0,0
"Ewing",2008,"Culiseta.inornata",11,0.00297699594046008
"Ewing",2008,"Culiseta.minnesotae",0,0
"Ewing",2008,"Orthopodomyia.alba",0,0
"Ewing",2008,"Orthopodomyia.signifera",7,0.00189445196211096
"Ewing",2008,"Psorophora.ciliata",1,0.00027063599458728
"Ewing",2008,"Psorophora.columbiae",9,0.00243572395128552
"Ewing",2008,"Psorophora.cyanescens",0,0
"Ewing",2008,"Psorophora.ferox",0,0
"Ewing",2008,"Psorophora.horrida",0,0
"Ewing",2008,"Psorophora.signipennis",0,0
"Ewing",2008,"Uranotaenia.sapphirina",15,0.0040595399188092
"Ewing",2009,"Aedes.albopictus",1,0.000230149597238205
"Ewing",2009,"Aedes.atropalpus",0,0
"Ewing",2009,"Aedes.canadensis",0,0
"Ewing",2009,"Aedes.dorsalis",0,0
"Ewing",2009,"Aedes.hendersoni",0,0
"Ewing",2009,"Aedes.japonicus",81,0.0186421173762946
"Ewing",2009,"Aedes.nigromaculis",0,0
"Ewing",2009,"Aedes.sollicitans",0,0
"Ewing",2009,"Aedes.stimulans",0,0
"Ewing",2009,"Aedes.sticticus",0,0
"Ewing",2009,"Aedes.triseriatus",6,0.00138089758342923
"Ewing",2009,"Aedes.trivittatus",10,0.00230149597238205
"Ewing",2009,"Aedes.vexans",3942,0.907249712313003
"Ewing",2009,"Aedes.vexans.nipponii",0,0
"Ewing",2009,"Anopheles.barberi",0,0
"Ewing",2009,"Anopheles.punctipennis",19,0.00437284234752589
"Ewing",2009,"Anopheles.quadrimaculatus",2,0.00046029919447641
"Ewing",2009,"Anopheles.walkeri",0,0
"Ewing",2009,"Coquilletidia.perturbans",2,0.00046029919447641
"Ewing",2009,"Culex.erraticus",0,0
"Ewing",2009,"Culex.pipiens.group",215,0.049482163406214
"Ewing",2009,"Culex.salinarius",0,0
"Ewing",2009,"Culex.tarsalis",23,0.00529344073647871
"Ewing",2009,"Culex.territans",3,0.000690448791714615
"Ewing",2009,"Culiseta.impatiens",0,0
"Ewing",2009,"Culiseta.inornata",27,0.00621403912543153
"Ewing",2009,"Culiseta.minnesotae",0,0
"Ewing",2009,"Orthopodomyia.alba",0,0
"Ewing",2009,"Orthopodomyia.signifera",0,0
"Ewing",2009,"Psorophora.ciliata",0,0
"Ewing",2009,"Psorophora.columbiae",0,0
"Ewing",2009,"Psorophora.cyanescens",0,0
"Ewing",2009,"Psorophora.ferox",0,0
"Ewing",2009,"Psorophora.horrida",0,0
"Ewing",2009,"Psorophora.signipennis",0,0
"Ewing",2009,"Uranotaenia.sapphirina",14,0.00322209436133487
"Ewing",2010,"Aedes.albopictus",0,0
"Ewing",2010,"Aedes.atropalpus",0,0
"Ewing",2010,"Aedes.canadensis",0,0
"Ewing",2010,"Aedes.dorsalis",0,0
"Ewing",2010,"Aedes.hendersoni",0,0
"Ewing",2010,"Aedes.japonicus",38,0.00320458762017204
"Ewing",2010,"Aedes.nigromaculis",0,0
"Ewing",2010,"Aedes.sollicitans",5,0.00042165626581211
"Ewing",2010,"Aedes.stimulans",0,0
"Ewing",2010,"Aedes.sticticus",0,0
"Ewing",2010,"Aedes.triseriatus",26,0.00219261258222297
"Ewing",2010,"Aedes.trivittatus",142,0.0119750379490639
"Ewing",2010,"Aedes.vexans",9703,0.818266149434981
"Ewing",2010,"Aedes.vexans.nipponii",0,0
"Ewing",2010,"Anopheles.barberi",1,8.4331253162422e-05
"Ewing",2010,"Anopheles.punctipennis",202,0.0170349131388092
"Ewing",2010,"Anopheles.quadrimaculatus",59,0.0049755439365829
"Ewing",2010,"Anopheles.walkeri",0,0
"Ewing",2010,"Coquilletidia.perturbans",0,0
"Ewing",2010,"Culex.erraticus",23,0.00193961882273571
"Ewing",2010,"Culex.pipiens.group",710,0.0598751897453196
"Ewing",2010,"Culex.salinarius",0,0
"Ewing",2010,"Culex.tarsalis",59,0.0049755439365829
"Ewing",2010,"Culex.territans",17,0.00143363130376117
"Ewing",2010,"Culiseta.impatiens",0,0
"Ewing",2010,"Culiseta.inornata",208,0.0175409006577838
"Ewing",2010,"Culiseta.minnesotae",0,0
"Ewing",2010,"Orthopodomyia.alba",0,0
"Ewing",2010,"Orthopodomyia.signifera",10,0.00084331253162422
"Ewing",2010,"Psorophora.ciliata",14,0.00118063754427391
"Ewing",2010,"Psorophora.columbiae",618,0.0521167144543768
"Ewing",2010,"Psorophora.cyanescens",0,0
"Ewing",2010,"Psorophora.ferox",0,0
"Ewing",2010,"Psorophora.horrida",1,8.4331253162422e-05
"Ewing",2010,"Psorophora.signipennis",0,0
"Ewing",2010,"Uranotaenia.sapphirina",22,0.00185528756957328
"Ewing",2011,"Aedes.albopictus",0,0
"Ewing",2011,"Aedes.atropalpus",0,0
"Ewing",2011,"Aedes.canadensis",0,0
"Ewing",2011,"Aedes.dorsalis",0,0
"Ewing",2011,"Aedes.hendersoni",0,0
"Ewing",2011,"Aedes.japonicus",1,0.000377358490566038
"Ewing",2011,"Aedes.nigromaculis",0,0
"Ewing",2011,"Aedes.sollicitans",1,0.000377358490566038
"Ewing",2011,"Aedes.stimulans",0,0
"Ewing",2011,"Aedes.sticticus",3,0.00113207547169811
"Ewing",2011,"Aedes.triseriatus",5,0.00188679245283019
"Ewing",2011,"Aedes.trivittatus",10,0.00377358490566038
"Ewing",2011,"Aedes.vexans",2432,0.917735849056604
"Ewing",2011,"Aedes.vexans.nipponii",0,0
"Ewing",2011,"Anopheles.barberi",0,0
"Ewing",2011,"Anopheles.punctipennis",15,0.00566037735849057
"Ewing",2011,"Anopheles.quadrimaculatus",4,0.00150943396226415
"Ewing",2011,"Anopheles.walkeri",0,0
"Ewing",2011,"Coquilletidia.perturbans",1,0.000377358490566038
"Ewing",2011,"Culex.erraticus",4,0.00150943396226415
"Ewing",2011,"Culex.pipiens.group",68,0.0256603773584906
"Ewing",2011,"Culex.salinarius",0,0
"Ewing",2011,"Culex.tarsalis",4,0.00150943396226415
"Ewing",2011,"Culex.territans",3,0.00113207547169811
"Ewing",2011,"Culiseta.impatiens",0,0
"Ewing",2011,"Culiseta.inornata",22,0.00830188679245283
"Ewing",2011,"Culiseta.minnesotae",0,0
"Ewing",2011,"Orthopodomyia.alba",0,0
"Ewing",2011,"Orthopodomyia.signifera",6,0.00226415094339623
"Ewing",2011,"Psorophora.ciliata",1,0.000377358490566038
"Ewing",2011,"Psorophora.columbiae",60,0.0226415094339623
"Ewing",2011,"Psorophora.cyanescens",0,0
"Ewing",2011,"Psorophora.ferox",0,0
"Ewing",2011,"Psorophora.horrida",0,0
"Ewing",2011,"Psorophora.signipennis",0,0
"Ewing",2011,"Uranotaenia.sapphirina",10,0.00377358490566038
"Ewing",2012,"Aedes.albopictus",1,0.00100300902708124
"Ewing",2012,"Aedes.atropalpus",0,0
"Ewing",2012,"Aedes.canadensis",0,0
"Ewing",2012,"Aedes.dorsalis",0,0
"Ewing",2012,"Aedes.hendersoni",0,0
"Ewing",2012,"Aedes.japonicus",1,0.00100300902708124
"Ewing",2012,"Aedes.nigromaculis",0,0
"Ewing",2012,"Aedes.sollicitans",0,0
"Ewing",2012,"Aedes.stimulans",0,0
"Ewing",2012,"Aedes.sticticus",1,0.00100300902708124
"Ewing",2012,"Aedes.triseriatus",0,0
"Ewing",2012,"Aedes.trivittatus",14,0.0140421263791374
"Ewing",2012,"Aedes.vexans",729,0.731193580742227
"Ewing",2012,"Aedes.vexans.nipponii",0,0
"Ewing",2012,"Anopheles.barberi",0,0
"Ewing",2012,"Anopheles.punctipennis",34,0.0341023069207623
"Ewing",2012,"Anopheles.quadrimaculatus",15,0.0150451354062187
"Ewing",2012,"Anopheles.walkeri",0,0
"Ewing",2012,"Coquilletidia.perturbans",1,0.00100300902708124
"Ewing",2012,"Culex.erraticus",4,0.00401203610832497
"Ewing",2012,"Culex.pipiens.group",132,0.132397191574724
"Ewing",2012,"Culex.salinarius",0,0
"Ewing",2012,"Culex.tarsalis",7,0.00702106318956871
"Ewing",2012,"Culex.territans",0,0
"Ewing",2012,"Culiseta.impatiens",0,0
"Ewing",2012,"Culiseta.inornata",10,0.0100300902708124
"Ewing",2012,"Culiseta.minnesotae",0,0
"Ewing",2012,"Orthopodomyia.alba",0,0
"Ewing",2012,"Orthopodomyia.signifera",0,0
"Ewing",2012,"Psorophora.ciliata",27,0.0270812437311936
"Ewing",2012,"Psorophora.columbiae",0,0
"Ewing",2012,"Psorophora.cyanescens",0,0
"Ewing",2012,"Psorophora.ferox",0,0
"Ewing",2012,"Psorophora.horrida",0,0
"Ewing",2012,"Psorophora.signipennis",0,0
"Ewing",2012,"Uranotaenia.sapphirina",21,0.0210631895687061
"Ewing",2013,"Aedes.albopictus",0,0
"Ewing",2013,"Aedes.atropalpus",0,0
"Ewing",2013,"Aedes.canadensis",0,0
"Ewing",2013,"Aedes.dorsalis",0,0
"Ewing",2013,"Aedes.hendersoni",0,0
"Ewing",2013,"Aedes.japonicus",2,0.000382848392036753
"Ewing",2013,"Aedes.nigromaculis",0,0
"Ewing",2013,"Aedes.sollicitans",0,0
"Ewing",2013,"Aedes.stimulans",0,0
"Ewing",2013,"Aedes.sticticus",12,0.00229709035222052
"Ewing",2013,"Aedes.triseriatus",10,0.00191424196018377
"Ewing",2013,"Aedes.trivittatus",7,0.00133996937212864
"Ewing",2013,"Aedes.vexans",4674,0.894716692189893
"Ewing",2013,"Aedes.vexans.nipponii",0,0
"Ewing",2013,"Anopheles.barberi",0,0
"Ewing",2013,"Anopheles.punctipennis",47,0.00899693721286371
"Ewing",2013,"Anopheles.quadrimaculatus",19,0.00363705972434916
"Ewing",2013,"Anopheles.walkeri",0,0
"Ewing",2013,"Coquilletidia.perturbans",0,0
"Ewing",2013,"Culex.erraticus",0,0
"Ewing",2013,"Culex.pipiens.group",372,0.0712098009188361
"Ewing",2013,"Culex.salinarius",0,0
"Ewing",2013,"Culex.tarsalis",18,0.00344563552833078
"Ewing",2013,"Culex.territans",4,0.000765696784073507
"Ewing",2013,"Culiseta.impatiens",0,0
"Ewing",2013,"Culiseta.inornata",43,0.0082312404287902
"Ewing",2013,"Culiseta.minnesotae",0,0
"Ewing",2013,"Orthopodomyia.alba",0,0
"Ewing",2013,"Orthopodomyia.signifera",0,0
"Ewing",2013,"Psorophora.ciliata",0,0
"Ewing",2013,"Psorophora.columbiae",0,0
"Ewing",2013,"Psorophora.cyanescens",0,0
"Ewing",2013,"Psorophora.ferox",2,0.000382848392036753
"Ewing",2013,"Psorophora.horrida",0,0
"Ewing",2013,"Psorophora.signipennis",0,0
"Ewing",2013,"Uranotaenia.sapphirina",14,0.00267993874425727
"Gildea",1994,"Aedes.albopictus",0,0
"Gildea",1994,"Aedes.atropalpus",0,0
"Gildea",1994,"Aedes.canadensis",0,0
"Gildea",1994,"Aedes.dorsalis",0,0
"Gildea",1994,"Aedes.hendersoni",0,0
"Gildea",1994,"Aedes.japonicus",0,0
"Gildea",1994,"Aedes.nigromaculis",0,0
"Gildea",1994,"Aedes.sollicitans",0,0
"Gildea",1994,"Aedes.stimulans",0,0
"Gildea",1994,"Aedes.sticticus",0,0
"Gildea",1994,"Aedes.triseriatus",0,0
"Gildea",1994,"Aedes.trivittatus",1,0.00248756218905473
"Gildea",1994,"Aedes.vexans",339,0.843283582089552
"Gildea",1994,"Aedes.vexans.nipponii",0,0
"Gildea",1994,"Anopheles.barberi",0,0
"Gildea",1994,"Anopheles.punctipennis",3,0.00746268656716418
"Gildea",1994,"Anopheles.quadrimaculatus",3,0.00746268656716418
"Gildea",1994,"Anopheles.walkeri",0,0
"Gildea",1994,"Coquilletidia.perturbans",3,0.00746268656716418
"Gildea",1994,"Culex.erraticus",0,0
"Gildea",1994,"Culex.pipiens.group",49,0.121890547263682
"Gildea",1994,"Culex.salinarius",0,0
"Gildea",1994,"Culex.tarsalis",0,0
"Gildea",1994,"Culex.territans",0,0
"Gildea",1994,"Culiseta.impatiens",0,0
"Gildea",1994,"Culiseta.inornata",4,0.00995024875621891
"Gildea",1994,"Culiseta.minnesotae",0,0
"Gildea",1994,"Orthopodomyia.alba",0,0
"Gildea",1994,"Orthopodomyia.signifera",0,0
"Gildea",1994,"Psorophora.ciliata",0,0
"Gildea",1994,"Psorophora.columbiae",0,0
"Gildea",1994,"Psorophora.cyanescens",0,0
"Gildea",1994,"Psorophora.ferox",0,0
"Gildea",1994,"Psorophora.horrida",0,0
"Gildea",1994,"Psorophora.signipennis",0,0
"Gildea",1994,"Uranotaenia.sapphirina",0,0
"Gildea",1995,"Aedes.albopictus",0,0
"Gildea",1995,"Aedes.atropalpus",0,0
"Gildea",1995,"Aedes.canadensis",0,0
"Gildea",1995,"Aedes.dorsalis",0,0
"Gildea",1995,"Aedes.hendersoni",0,0
"Gildea",1995,"Aedes.japonicus",0,0
"Gildea",1995,"Aedes.nigromaculis",0,0
"Gildea",1995,"Aedes.sollicitans",0,0
"Gildea",1995,"Aedes.stimulans",0,0
"Gildea",1995,"Aedes.sticticus",0,0
"Gildea",1995,"Aedes.triseriatus",1,0.00177935943060498
"Gildea",1995,"Aedes.trivittatus",5,0.00889679715302491
"Gildea",1995,"Aedes.vexans",449,0.798932384341637
