"location","week.lu","variable","V1"
"BK-Waterloo",26,"Culiseta.impatiens",0.85
"BK-Waterloo",26,"Culiseta.inornata",1.25
"BK-Waterloo",26,"Culiseta.minnesotae",0
"BK-Waterloo",26,"Orthopodomyia.alba",0
"BK-Waterloo",26,"Orthopodomyia.signifera",0.85
"BK-Waterloo",26,"Psorophora.ciliata",0.85
"BK-Waterloo",26,"Psorophora.columbiae",0.85
"BK-Waterloo",26,"Psorophora.cyanescens",0
"BK-Waterloo",26,"Psorophora.ferox",0.85
"BK-Waterloo",26,"Psorophora.horrida",0.85
"BK-Waterloo",26,"Psorophora.signipennis",0.85
"BK-Waterloo",26,"Uranotaenia.sapphirina",0.9
"BK-Waterloo",27,"Aedes.albopictus",0.95
"BK-Waterloo",27,"Aedes.atropalpus",0.95
"BK-Waterloo",27,"Aedes.canadensis",0.95
"BK-Waterloo",27,"Aedes.dorsalis",1.15
"BK-Waterloo",27,"Aedes.hendersoni",0
"BK-Waterloo",27,"Aedes.japonicus",0.05
"BK-Waterloo",27,"Aedes.nigromaculis",0.95
"BK-Waterloo",27,"Aedes.sollicitans",0.95
"BK-Waterloo",27,"Aedes.sticticus",0.95
"BK-Waterloo",27,"Aedes.stimulans",0.95
"BK-Waterloo",27,"Aedes.triseriatus",0.95
"BK-Waterloo",27,"Aedes.trivittatus",5.6875
"BK-Waterloo",27,"Aedes.vexans",81.001
"BK-Waterloo",27,"Aedes.vexans.nipponii",0
"BK-Waterloo",27,"Anopheles.barberi",0.95
"BK-Waterloo",27,"Anopheles.punctipennis",1.3
"BK-Waterloo",27,"Anopheles.quadrimaculatus",0.95
"BK-Waterloo",27,"Anopheles.walkeri",0.95
"BK-Waterloo",27,"Coquilletidia.perturbans",1.3
"BK-Waterloo",27,"Culex.erraticus",0.95
"BK-Waterloo",27,"Culex.pipiens.group",6.4245
"BK-Waterloo",27,"Culex.salinarius",0
"BK-Waterloo",27,"Culex.tarsalis",1.0875
"BK-Waterloo",27,"Culex.territans",0.95
"BK-Waterloo",27,"Culiseta.impatiens",0.95
"BK-Waterloo",27,"Culiseta.inornata",1.05
"BK-Waterloo",27,"Culiseta.minnesotae",0
"BK-Waterloo",27,"Orthopodomyia.alba",0
"BK-Waterloo",27,"Orthopodomyia.signifera",0.95
"BK-Waterloo",27,"Psorophora.ciliata",0.95
"BK-Waterloo",27,"Psorophora.columbiae",0.95
"BK-Waterloo",27,"Psorophora.cyanescens",0
"BK-Waterloo",27,"Psorophora.ferox",0.95
"BK-Waterloo",27,"Psorophora.horrida",0.95
"BK-Waterloo",27,"Psorophora.signipennis",0.95
"BK-Waterloo",27,"Uranotaenia.sapphirina",0.95
"BK-Waterloo",28,"Aedes.albopictus",0.85
"BK-Waterloo",28,"Aedes.atropalpus",0.85
"BK-Waterloo",28,"Aedes.canadensis",0.85
"BK-Waterloo",28,"Aedes.dorsalis",0.85
"BK-Waterloo",28,"Aedes.hendersoni",0
"BK-Waterloo",28,"Aedes.japonicus",0
"BK-Waterloo",28,"Aedes.nigromaculis",0.85
"BK-Waterloo",28,"Aedes.sollicitans",0.85
"BK-Waterloo",28,"Aedes.sticticus",0.85
"BK-Waterloo",28,"Aedes.stimulans",0.85
"BK-Waterloo",28,"Aedes.triseriatus",1.2
"BK-Waterloo",28,"Aedes.trivittatus",5.9745
"BK-Waterloo",28,"Aedes.vexans",115.5
"BK-Waterloo",28,"Aedes.vexans.nipponii",0
"BK-Waterloo",28,"Anopheles.barberi",0.85
"BK-Waterloo",28,"Anopheles.punctipennis",1.4995
"BK-Waterloo",28,"Anopheles.quadrimaculatus",0.85
"BK-Waterloo",28,"Anopheles.walkeri",0.85
"BK-Waterloo",28,"Coquilletidia.perturbans",1.2
"BK-Waterloo",28,"Culex.erraticus",0.85
"BK-Waterloo",28,"Culex.pipiens.group",4
"BK-Waterloo",28,"Culex.salinarius",0
"BK-Waterloo",28,"Culex.tarsalis",1.1
"BK-Waterloo",28,"Culex.territans",0.85
"BK-Waterloo",28,"Culiseta.impatiens",0.85
"BK-Waterloo",28,"Culiseta.inornata",1.3
"BK-Waterloo",28,"Culiseta.minnesotae",0
"BK-Waterloo",28,"Orthopodomyia.alba",0
"BK-Waterloo",28,"Orthopodomyia.signifera",0.85
"BK-Waterloo",28,"Psorophora.ciliata",0.85
"BK-Waterloo",28,"Psorophora.columbiae",0.85
"BK-Waterloo",28,"Psorophora.cyanescens",0
"BK-Waterloo",28,"Psorophora.ferox",0.85
"BK-Waterloo",28,"Psorophora.horrida",0.85
"BK-Waterloo",28,"Psorophora.signipennis",0.85
"BK-Waterloo",28,"Uranotaenia.sapphirina",0.85
"BK-Waterloo",29,"Aedes.albopictus",0.8
"BK-Waterloo",29,"Aedes.atropalpus",0.8
"BK-Waterloo",29,"Aedes.canadensis",0.8
"BK-Waterloo",29,"Aedes.dorsalis",0.9
"BK-Waterloo",29,"Aedes.hendersoni",0
"BK-Waterloo",29,"Aedes.japonicus",0
"BK-Waterloo",29,"Aedes.nigromaculis",0.8
"BK-Waterloo",29,"Aedes.sollicitans",0.8
"BK-Waterloo",29,"Aedes.sticticus",0.8
"BK-Waterloo",29,"Aedes.stimulans",0.8
"BK-Waterloo",29,"Aedes.triseriatus",0.85
"BK-Waterloo",29,"Aedes.trivittatus",6.0625
"BK-Waterloo",29,"Aedes.vexans",107.911
"BK-Waterloo",29,"Aedes.vexans.nipponii",0
"BK-Waterloo",29,"Anopheles.barberi",0.8
"BK-Waterloo",29,"Anopheles.punctipennis",1.1495
"BK-Waterloo",29,"Anopheles.quadrimaculatus",0.8
"BK-Waterloo",29,"Anopheles.walkeri",0.8
"BK-Waterloo",29,"Coquilletidia.perturbans",1.15
"BK-Waterloo",29,"Culex.erraticus",0.8
"BK-Waterloo",29,"Culex.pipiens.group",10.725
"BK-Waterloo",29,"Culex.salinarius",0
"BK-Waterloo",29,"Culex.tarsalis",1.1995
"BK-Waterloo",29,"Culex.territans",0.85
"BK-Waterloo",29,"Culiseta.impatiens",0.8
"BK-Waterloo",29,"Culiseta.inornata",0.8
"BK-Waterloo",29,"Culiseta.minnesotae",0
"BK-Waterloo",29,"Orthopodomyia.alba",0
"BK-Waterloo",29,"Orthopodomyia.signifera",0.8
"BK-Waterloo",29,"Psorophora.ciliata",0.8
"BK-Waterloo",29,"Psorophora.columbiae",0.8
"BK-Waterloo",29,"Psorophora.cyanescens",0
"BK-Waterloo",29,"Psorophora.ferox",0.8
"BK-Waterloo",29,"Psorophora.horrida",0.8
"BK-Waterloo",29,"Psorophora.signipennis",0.8
"BK-Waterloo",29,"Uranotaenia.sapphirina",0.95
"BK-Waterloo",30,"Aedes.albopictus",0.75
"BK-Waterloo",30,"Aedes.atropalpus",0.75
"BK-Waterloo",30,"Aedes.canadensis",0.75
"BK-Waterloo",30,"Aedes.dorsalis",0.75
"BK-Waterloo",30,"Aedes.hendersoni",0
"BK-Waterloo",30,"Aedes.japonicus",0
"BK-Waterloo",30,"Aedes.nigromaculis",0.75
"BK-Waterloo",30,"Aedes.sollicitans",0.8
"BK-Waterloo",30,"Aedes.sticticus",0.75
"BK-Waterloo",30,"Aedes.stimulans",0.75
"BK-Waterloo",30,"Aedes.triseriatus",0.75
"BK-Waterloo",30,"Aedes.trivittatus",1.8625
"BK-Waterloo",30,"Aedes.vexans",65.6255
"BK-Waterloo",30,"Aedes.vexans.nipponii",0
"BK-Waterloo",30,"Anopheles.barberi",0.75
"BK-Waterloo",30,"Anopheles.punctipennis",1.05
"BK-Waterloo",30,"Anopheles.quadrimaculatus",0.85
"BK-Waterloo",30,"Anopheles.walkeri",0.75
"BK-Waterloo",30,"Coquilletidia.perturbans",1.45
"BK-Waterloo",30,"Culex.erraticus",0.75
"BK-Waterloo",30,"Culex.pipiens.group",4.2125
"BK-Waterloo",30,"Culex.salinarius",0
"BK-Waterloo",30,"Culex.tarsalis",1.65
"BK-Waterloo",30,"Culex.territans",0.75
"BK-Waterloo",30,"Culiseta.impatiens",0.75
"BK-Waterloo",30,"Culiseta.inornata",0.85
"BK-Waterloo",30,"Culiseta.minnesotae",0
"BK-Waterloo",30,"Orthopodomyia.alba",0
"BK-Waterloo",30,"Orthopodomyia.signifera",0.75
"BK-Waterloo",30,"Psorophora.ciliata",0.75
"BK-Waterloo",30,"Psorophora.columbiae",0.75
"BK-Waterloo",30,"Psorophora.cyanescens",0
"BK-Waterloo",30,"Psorophora.ferox",0.75
"BK-Waterloo",30,"Psorophora.horrida",0.75
"BK-Waterloo",30,"Psorophora.signipennis",0.75
"BK-Waterloo",30,"Uranotaenia.sapphirina",0.85
"BK-Waterloo",31,"Aedes.albopictus",0.95
"BK-Waterloo",31,"Aedes.atropalpus",0.95
"BK-Waterloo",31,"Aedes.canadensis",0.95
"BK-Waterloo",31,"Aedes.dorsalis",0.95
"BK-Waterloo",31,"Aedes.hendersoni",0
"BK-Waterloo",31,"Aedes.japonicus",0
"BK-Waterloo",31,"Aedes.nigromaculis",0.95
"BK-Waterloo",31,"Aedes.sollicitans",1
"BK-Waterloo",31,"Aedes.sticticus",0.95
"BK-Waterloo",31,"Aedes.stimulans",0.95
"BK-Waterloo",31,"Aedes.triseriatus",1
"BK-Waterloo",31,"Aedes.trivittatus",2.75
"BK-Waterloo",31,"Aedes.vexans",57.624
"BK-Waterloo",31,"Aedes.vexans.nipponii",0
"BK-Waterloo",31,"Anopheles.barberi",0.95
"BK-Waterloo",31,"Anopheles.punctipennis",1.6
"BK-Waterloo",31,"Anopheles.quadrimaculatus",0.95
"BK-Waterloo",31,"Anopheles.walkeri",0.95
"BK-Waterloo",31,"Coquilletidia.perturbans",1.1
"BK-Waterloo",31,"Culex.erraticus",0.95
"BK-Waterloo",31,"Culex.pipiens.group",5.55
"BK-Waterloo",31,"Culex.salinarius",0
"BK-Waterloo",31,"Culex.tarsalis",1.5495
"BK-Waterloo",31,"Culex.territans",0.95
"BK-Waterloo",31,"Culiseta.impatiens",0.95
"BK-Waterloo",31,"Culiseta.inornata",0.95
"BK-Waterloo",31,"Culiseta.minnesotae",0
"BK-Waterloo",31,"Orthopodomyia.alba",0
"BK-Waterloo",31,"Orthopodomyia.signifera",0.95
"BK-Waterloo",31,"Psorophora.ciliata",0.95
"BK-Waterloo",31,"Psorophora.columbiae",0.95
"BK-Waterloo",31,"Psorophora.cyanescens",0
"BK-Waterloo",31,"Psorophora.ferox",0.95
"BK-Waterloo",31,"Psorophora.horrida",0.95
"BK-Waterloo",31,"Psorophora.signipennis",0.95
"BK-Waterloo",31,"Uranotaenia.sapphirina",1.05
"BK-Waterloo",32,"Aedes.albopictus",0.45
"BK-Waterloo",32,"Aedes.atropalpus",0.45
"BK-Waterloo",32,"Aedes.canadensis",0.45
"BK-Waterloo",32,"Aedes.dorsalis",0.45
"BK-Waterloo",32,"Aedes.hendersoni",0
"BK-Waterloo",32,"Aedes.japonicus",0.05
"BK-Waterloo",32,"Aedes.nigromaculis",0.45
"BK-Waterloo",32,"Aedes.sollicitans",0.5
"BK-Waterloo",32,"Aedes.sticticus",0.45
"BK-Waterloo",32,"Aedes.stimulans",0.45
"BK-Waterloo",32,"Aedes.triseriatus",0.6
"BK-Waterloo",32,"Aedes.trivittatus",1.925
"BK-Waterloo",32,"Aedes.vexans",25.3495
"BK-Waterloo",32,"Aedes.vexans.nipponii",0
"BK-Waterloo",32,"Anopheles.barberi",0.45
"BK-Waterloo",32,"Anopheles.punctipennis",0.7625
"BK-Waterloo",32,"Anopheles.quadrimaculatus",0.55
"BK-Waterloo",32,"Anopheles.walkeri",0.45
"BK-Waterloo",32,"Coquilletidia.perturbans",0.5125
"BK-Waterloo",32,"Culex.erraticus",0.45
"BK-Waterloo",32,"Culex.pipiens.group",5.25
"BK-Waterloo",32,"Culex.salinarius",0
"BK-Waterloo",32,"Culex.tarsalis",0.7
"BK-Waterloo",32,"Culex.territans",0.45
"BK-Waterloo",32,"Culiseta.impatiens",0.45
"BK-Waterloo",32,"Culiseta.inornata",0.45
"BK-Waterloo",32,"Culiseta.minnesotae",0
"BK-Waterloo",32,"Orthopodomyia.alba",0
"BK-Waterloo",32,"Orthopodomyia.signifera",0.45
"BK-Waterloo",32,"Psorophora.ciliata",0.5
"BK-Waterloo",32,"Psorophora.columbiae",0.45
"BK-Waterloo",32,"Psorophora.cyanescens",0
"BK-Waterloo",32,"Psorophora.ferox",0.45
"BK-Waterloo",32,"Psorophora.horrida",0.45
"BK-Waterloo",32,"Psorophora.signipennis",0.45
"BK-Waterloo",32,"Uranotaenia.sapphirina",0.75
"BK-Waterloo",33,"Aedes.albopictus",0.25
"BK-Waterloo",33,"Aedes.atropalpus",0.25
"BK-Waterloo",33,"Aedes.canadensis",0.25
"BK-Waterloo",33,"Aedes.dorsalis",0.25
"BK-Waterloo",33,"Aedes.hendersoni",0
"BK-Waterloo",33,"Aedes.japonicus",0
"BK-Waterloo",33,"Aedes.nigromaculis",0.25
"BK-Waterloo",33,"Aedes.sollicitans",0.25
"BK-Waterloo",33,"Aedes.sticticus",0.25
"BK-Waterloo",33,"Aedes.stimulans",0.25
"BK-Waterloo",33,"Aedes.triseriatus",0.25
"BK-Waterloo",33,"Aedes.trivittatus",0.825
"BK-Waterloo",33,"Aedes.vexans",30.4375
"BK-Waterloo",33,"Aedes.vexans.nipponii",0
"BK-Waterloo",33,"Anopheles.barberi",0.25
"BK-Waterloo",33,"Anopheles.punctipennis",0.7205
"BK-Waterloo",33,"Anopheles.quadrimaculatus",0.3
"BK-Waterloo",33,"Anopheles.walkeri",0.3
"BK-Waterloo",33,"Coquilletidia.perturbans",0.4375
"BK-Waterloo",33,"Culex.erraticus",0.25
"BK-Waterloo",33,"Culex.pipiens.group",10.9125
"BK-Waterloo",33,"Culex.salinarius",0
"BK-Waterloo",33,"Culex.tarsalis",0.85
"BK-Waterloo",33,"Culex.territans",0.3
"BK-Waterloo",33,"Culiseta.impatiens",0.25
"BK-Waterloo",33,"Culiseta.inornata",0.2625
"BK-Waterloo",33,"Culiseta.minnesotae",0
"BK-Waterloo",33,"Orthopodomyia.alba",0
"BK-Waterloo",33,"Orthopodomyia.signifera",0.25
"BK-Waterloo",33,"Psorophora.ciliata",0.25
"BK-Waterloo",33,"Psorophora.columbiae",0.35
"BK-Waterloo",33,"Psorophora.cyanescens",0
"BK-Waterloo",33,"Psorophora.ferox",0.25
"BK-Waterloo",33,"Psorophora.horrida",0.25
"BK-Waterloo",33,"Psorophora.signipennis",0.25
"BK-Waterloo",33,"Uranotaenia.sapphirina",0.4
"BK-Waterloo",34,"Aedes.albopictus",0.25
"BK-Waterloo",34,"Aedes.atropalpus",0.3
"BK-Waterloo",34,"Aedes.canadensis",0.25
"BK-Waterloo",34,"Aedes.dorsalis",0.25
"BK-Waterloo",34,"Aedes.hendersoni",0
"BK-Waterloo",34,"Aedes.japonicus",0
"BK-Waterloo",34,"Aedes.nigromaculis",0.3
"BK-Waterloo",34,"Aedes.sollicitans",0.25
"BK-Waterloo",34,"Aedes.sticticus",0.25
"BK-Waterloo",34,"Aedes.stimulans",0.25
"BK-Waterloo",34,"Aedes.triseriatus",0.25
"BK-Waterloo",34,"Aedes.trivittatus",0.55
"BK-Waterloo",34,"Aedes.vexans",18.387
"BK-Waterloo",34,"Aedes.vexans.nipponii",0
"BK-Waterloo",34,"Anopheles.barberi",0.25
"BK-Waterloo",34,"Anopheles.punctipennis",1.0415
"BK-Waterloo",34,"Anopheles.quadrimaculatus",0.3125
"BK-Waterloo",34,"Anopheles.walkeri",0.25
"BK-Waterloo",34,"Coquilletidia.perturbans",0.4
"BK-Waterloo",34,"Culex.erraticus",0.25
"BK-Waterloo",34,"Culex.pipiens.group",3.637
"BK-Waterloo",34,"Culex.salinarius",0
"BK-Waterloo",34,"Culex.tarsalis",0.7
"BK-Waterloo",34,"Culex.territans",0.25
"BK-Waterloo",34,"Culiseta.impatiens",0.25
"BK-Waterloo",34,"Culiseta.inornata",0.688
"BK-Waterloo",34,"Culiseta.minnesotae",0
"BK-Waterloo",34,"Orthopodomyia.alba",0
"BK-Waterloo",34,"Orthopodomyia.signifera",0.25
"BK-Waterloo",34,"Psorophora.ciliata",0.3
"BK-Waterloo",34,"Psorophora.columbiae",0.3
"BK-Waterloo",34,"Psorophora.cyanescens",0
"BK-Waterloo",34,"Psorophora.ferox",0.25
"BK-Waterloo",34,"Psorophora.horrida",0.25
"BK-Waterloo",34,"Psorophora.signipennis",0.25
"BK-Waterloo",34,"Uranotaenia.sapphirina",0.675
"BK-Waterloo",35,"Aedes.albopictus",0.55
"BK-Waterloo",35,"Aedes.atropalpus",0.55
"BK-Waterloo",35,"Aedes.canadensis",0.55
"BK-Waterloo",35,"Aedes.dorsalis",0.55
"BK-Waterloo",35,"Aedes.hendersoni",0
"BK-Waterloo",35,"Aedes.japonicus",0
"BK-Waterloo",35,"Aedes.nigromaculis",0.55
"BK-Waterloo",35,"Aedes.sollicitans",0.55
"BK-Waterloo",35,"Aedes.sticticus",0.55
"BK-Waterloo",35,"Aedes.stimulans",0.55
"BK-Waterloo",35,"Aedes.triseriatus",0.55
"BK-Waterloo",35,"Aedes.trivittatus",1
"BK-Waterloo",35,"Aedes.vexans",19.8475
"BK-Waterloo",35,"Aedes.vexans.nipponii",0
"BK-Waterloo",35,"Anopheles.barberi",0.55
"BK-Waterloo",35,"Anopheles.punctipennis",1.785
"BK-Waterloo",35,"Anopheles.quadrimaculatus",0.6875
"BK-Waterloo",35,"Anopheles.walkeri",0.55
"BK-Waterloo",35,"Coquilletidia.perturbans",0.55
"BK-Waterloo",35,"Culex.erraticus",0.55
"BK-Waterloo",35,"Culex.pipiens.group",5.6075
"BK-Waterloo",35,"Culex.salinarius",0
"BK-Waterloo",35,"Culex.tarsalis",1.75
"BK-Waterloo",35,"Culex.territans",0.5875
"BK-Waterloo",35,"Culiseta.impatiens",0.55
"BK-Waterloo",35,"Culiseta.inornata",0.65
"BK-Waterloo",35,"Culiseta.minnesotae",0
"BK-Waterloo",35,"Orthopodomyia.alba",0
"BK-Waterloo",35,"Orthopodomyia.signifera",0.55
"BK-Waterloo",35,"Psorophora.ciliata",0.6
"BK-Waterloo",35,"Psorophora.columbiae",0.55
"BK-Waterloo",35,"Psorophora.cyanescens",0
"BK-Waterloo",35,"Psorophora.ferox",0.55
"BK-Waterloo",35,"Psorophora.horrida",0.55
"BK-Waterloo",35,"Psorophora.signipennis",0.55
"BK-Waterloo",35,"Uranotaenia.sapphirina",1.675
"BK-Waterloo",36,"Aedes.albopictus",0.705882352941177
"BK-Waterloo",36,"Aedes.atropalpus",0.705882352941177
"BK-Waterloo",36,"Aedes.canadensis",0.705882352941177
"BK-Waterloo",36,"Aedes.dorsalis",0.705882352941177
"BK-Waterloo",36,"Aedes.hendersoni",0
"BK-Waterloo",36,"Aedes.japonicus",0
"BK-Waterloo",36,"Aedes.nigromaculis",0.705882352941177
"BK-Waterloo",36,"Aedes.sollicitans",0.823529411764706
"BK-Waterloo",36,"Aedes.sticticus",0.705882352941177
"BK-Waterloo",36,"Aedes.stimulans",0.705882352941177
"BK-Waterloo",36,"Aedes.triseriatus",0.705882352941177
"BK-Waterloo",36,"Aedes.trivittatus",1.05882352941176
"BK-Waterloo",36,"Aedes.vexans",28.5905882352941
"BK-Waterloo",36,"Aedes.vexans.nipponii",0.352941176470588
"BK-Waterloo",36,"Anopheles.barberi",0.705882352941177
"BK-Waterloo",36,"Anopheles.punctipennis",1.10588235294118
"BK-Waterloo",36,"Anopheles.quadrimaculatus",0.823529411764706
"BK-Waterloo",36,"Anopheles.walkeri",0.705882352941177
"BK-Waterloo",36,"Coquilletidia.perturbans",0.705882352941177
"BK-Waterloo",36,"Culex.erraticus",0.705882352941177
"BK-Waterloo",36,"Culex.pipiens.group",3.16764705882353
"BK-Waterloo",36,"Culex.salinarius",0
"BK-Waterloo",36,"Culex.tarsalis",1.82352941176471
"BK-Waterloo",36,"Culex.territans",0.720588235294118
"BK-Waterloo",36,"Culiseta.impatiens",0.705882352941177
"BK-Waterloo",36,"Culiseta.inornata",1.64705882352941
"BK-Waterloo",36,"Culiseta.minnesotae",0
"BK-Waterloo",36,"Orthopodomyia.alba",0
"BK-Waterloo",36,"Orthopodomyia.signifera",0.705882352941177
"BK-Waterloo",36,"Psorophora.ciliata",0.705882352941177
"BK-Waterloo",36,"Psorophora.columbiae",0.705882352941177
"BK-Waterloo",36,"Psorophora.cyanescens",0
"BK-Waterloo",36,"Psorophora.ferox",0.705882352941177
"BK-Waterloo",36,"Psorophora.horrida",0.705882352941177
"BK-Waterloo",36,"Psorophora.signipennis",0.705882352941177
"BK-Waterloo",36,"Uranotaenia.sapphirina",1.47058823529412
"BK-Waterloo",37,"Aedes.albopictus",0.5
"BK-Waterloo",37,"Aedes.atropalpus",0.5
"BK-Waterloo",37,"Aedes.canadensis",0.5
"BK-Waterloo",37,"Aedes.dorsalis",0.5
"BK-Waterloo",37,"Aedes.hendersoni",0
"BK-Waterloo",37,"Aedes.japonicus",0
"BK-Waterloo",37,"Aedes.nigromaculis",0.5
"BK-Waterloo",37,"Aedes.sollicitans",0.5
"BK-Waterloo",37,"Aedes.sticticus",0.5
"BK-Waterloo",37,"Aedes.stimulans",0.5
"BK-Waterloo",37,"Aedes.triseriatus",0.5
"BK-Waterloo",37,"Aedes.trivittatus",0.666666666666667
"BK-Waterloo",37,"Aedes.vexans",44.4166666666667
"BK-Waterloo",37,"Aedes.vexans.nipponii",0
"BK-Waterloo",37,"Anopheles.barberi",0.5
"BK-Waterloo",37,"Anopheles.punctipennis",0.583333333333333
"BK-Waterloo",37,"Anopheles.quadrimaculatus",0.5
"BK-Waterloo",37,"Anopheles.walkeri",0.5
"BK-Waterloo",37,"Coquilletidia.perturbans",0.5
"BK-Waterloo",37,"Culex.erraticus",0.5
"BK-Waterloo",37,"Culex.pipiens.group",1.58333333333333
"BK-Waterloo",37,"Culex.salinarius",0
"BK-Waterloo",37,"Culex.tarsalis",0.916666666666667
"BK-Waterloo",37,"Culex.territans",0.583333333333333
"BK-Waterloo",37,"Culiseta.impatiens",0.5
"BK-Waterloo",37,"Culiseta.inornata",1.08333333333333
"BK-Waterloo",37,"Culiseta.minnesotae",0
"BK-Waterloo",37,"Orthopodomyia.alba",0
"BK-Waterloo",37,"Orthopodomyia.signifera",0.5
"BK-Waterloo",37,"Psorophora.ciliata",0.5
"BK-Waterloo",37,"Psorophora.columbiae",0.5
"BK-Waterloo",37,"Psorophora.cyanescens",0
"BK-Waterloo",37,"Psorophora.ferox",0.5
"BK-Waterloo",37,"Psorophora.horrida",0.5
"BK-Waterloo",37,"Psorophora.signipennis",0.5
"BK-Waterloo",37,"Uranotaenia.sapphirina",1
"BK-Waterloo",38,"Aedes.albopictus",0.888888888888889
"BK-Waterloo",38,"Aedes.atropalpus",0.888888888888889
"BK-Waterloo",38,"Aedes.canadensis",0.888888888888889
"BK-Waterloo",38,"Aedes.dorsalis",1
"BK-Waterloo",38,"Aedes.hendersoni",0
"BK-Waterloo",38,"Aedes.japonicus",0
"BK-Waterloo",38,"Aedes.nigromaculis",0.888888888888889
"BK-Waterloo",38,"Aedes.sollicitans",0.888888888888889
"BK-Waterloo",38,"Aedes.sticticus",0.888888888888889
"BK-Waterloo",38,"Aedes.stimulans",0.888888888888889
"BK-Waterloo",38,"Aedes.triseriatus",0.888888888888889
"BK-Waterloo",38,"Aedes.trivittatus",0.888888888888889
"BK-Waterloo",38,"Aedes.vexans",25.8888888888889
"BK-Waterloo",38,"Aedes.vexans.nipponii",0
"BK-Waterloo",38,"Anopheles.barberi",0.888888888888889
"BK-Waterloo",38,"Anopheles.punctipennis",1.33333333333333
"BK-Waterloo",38,"Anopheles.quadrimaculatus",1
"BK-Waterloo",38,"Anopheles.walkeri",0.888888888888889
"BK-Waterloo",38,"Coquilletidia.perturbans",0.888888888888889
"BK-Waterloo",38,"Culex.erraticus",0.888888888888889
"BK-Waterloo",38,"Culex.pipiens.group",1.88888888888889
"BK-Waterloo",38,"Culex.salinarius",0
"BK-Waterloo",38,"Culex.tarsalis",4
"BK-Waterloo",38,"Culex.territans",1.11111111111111
"BK-Waterloo",38,"Culiseta.impatiens",0.888888888888889
"BK-Waterloo",38,"Culiseta.inornata",1.77777777777778
"BK-Waterloo",38,"Culiseta.minnesotae",0
"BK-Waterloo",38,"Orthopodomyia.alba",0
"BK-Waterloo",38,"Orthopodomyia.signifera",0.888888888888889
"BK-Waterloo",38,"Psorophora.ciliata",0.888888888888889
"BK-Waterloo",38,"Psorophora.columbiae",0.888888888888889
"BK-Waterloo",38,"Psorophora.cyanescens",0
"BK-Waterloo",38,"Psorophora.ferox",0.888888888888889
"BK-Waterloo",38,"Psorophora.horrida",0.888888888888889
"BK-Waterloo",38,"Psorophora.signipennis",0.888888888888889
"BK-Waterloo",38,"Uranotaenia.sapphirina",0.888888888888889
"BK-Waterloo",39,"Aedes.albopictus",0.222222222222222
"BK-Waterloo",39,"Aedes.atropalpus",0.222222222222222
"BK-Waterloo",39,"Aedes.canadensis",0.222222222222222
"BK-Waterloo",39,"Aedes.dorsalis",0.222222222222222
"BK-Waterloo",39,"Aedes.hendersoni",0
"BK-Waterloo",39,"Aedes.japonicus",0
"BK-Waterloo",39,"Aedes.nigromaculis",0.222222222222222
"BK-Waterloo",39,"Aedes.sollicitans",0.222222222222222
"BK-Waterloo",39,"Aedes.sticticus",0.222222222222222
"BK-Waterloo",39,"Aedes.stimulans",0.222222222222222
"BK-Waterloo",39,"Aedes.triseriatus",0.222222222222222
"BK-Waterloo",39,"Aedes.trivittatus",0.222222222222222
"BK-Waterloo",39,"Aedes.vexans",9.11111111111111
"BK-Waterloo",39,"Aedes.vexans.nipponii",0
"BK-Waterloo",39,"Anopheles.barberi",0.222222222222222
"BK-Waterloo",39,"Anopheles.punctipennis",0.222222222222222
"BK-Waterloo",39,"Anopheles.quadrimaculatus",0.222222222222222
"BK-Waterloo",39,"Anopheles.walkeri",0.222222222222222
"BK-Waterloo",39,"Coquilletidia.perturbans",0.222222222222222
"BK-Waterloo",39,"Culex.erraticus",0.222222222222222
"BK-Waterloo",39,"Culex.pipiens.group",4.11111111111111
"BK-Waterloo",39,"Culex.salinarius",0
"BK-Waterloo",39,"Culex.tarsalis",0.888888888888889
"BK-Waterloo",39,"Culex.territans",0.222222222222222
"BK-Waterloo",39,"Culiseta.impatiens",0.222222222222222
"BK-Waterloo",39,"Culiseta.inornata",0.777777777777778
"BK-Waterloo",39,"Culiseta.minnesotae",0
"BK-Waterloo",39,"Orthopodomyia.alba",0
"BK-Waterloo",39,"Orthopodomyia.signifera",0.222222222222222
"BK-Waterloo",39,"Psorophora.ciliata",0.333333333333333
"BK-Waterloo",39,"Psorophora.columbiae",0.222222222222222
"BK-Waterloo",39,"Psorophora.cyanescens",0
"BK-Waterloo",39,"Psorophora.ferox",0.222222222222222
"BK-Waterloo",39,"Psorophora.horrida",0.222222222222222
"BK-Waterloo",39,"Psorophora.signipennis",0.222222222222222
"BK-Waterloo",39,"Uranotaenia.sapphirina",0.333333333333333
"BK-Waterloo",40,"Aedes.albopictus",0
"BK-Waterloo",40,"Aedes.atropalpus",0
"BK-Waterloo",40,"Aedes.canadensis",0
"BK-Waterloo",40,"Aedes.dorsalis",0
"BK-Waterloo",40,"Aedes.hendersoni",0
"BK-Waterloo",40,"Aedes.japonicus",0
"BK-Waterloo",40,"Aedes.nigromaculis",0
"BK-Waterloo",40,"Aedes.sollicitans",0
"BK-Waterloo",40,"Aedes.sticticus",0
"BK-Waterloo",40,"Aedes.stimulans",0
"BK-Waterloo",40,"Aedes.triseriatus",0
"BK-Waterloo",40,"Aedes.trivittatus",0
"BK-Waterloo",40,"Aedes.vexans",0.666666666666667
